alimento_id,alimento,Carbohidratos,Energía,Lípidos,Proteína,Sodio
8015,Camaron crudo,1.5,90,1.5,18.1,
8016,Camaron seco salado,5,372,2.2,83,
8017,Cangrejo,0.5,93,1.9,17.3,
8018,Cangrejo de rio,0.04,87,1.08,18.06,
8019,Hueva de pescado (promedio),1.5,124,3.8,20.9,
8020,Jaiba cocida,0,83,1.3,17.3,
8021,Jaiba cruda,1.1,97,1.08,17.4,
8022,Langosta cruda,0.5,92,0.9,16.2,
8023,Langostino crudo,0,68,1.12,14.6,
8024,Mariscos precocidos (combinacion varios tipos),1.61,136.75,2.76,25.07,
8025,Mejillones frescos,3.69,86,2.24,11.9,
8026,"Mejillones y ostiones, industrializados",6.83,180.9,8.72,17.01,
8027,Nuggets de pescado para preparar,21.66,277,16.23,11.01,
8028,Ostiones sin concha,4.9,78,0.56,9.4,
8029,Ostras enlatadas,3.91,68,2.47,7.06,
8030,Ostras frescas,2.72,51,1.71,5.71,
8031,"Pescado fresco, promedio",0.24,129.2,4.02,22.36,
8032,"Pescado fresco, promedio",0.06,112.64,3.65,19.03,
8033,"Pescado fresco, bassa",0,119,5.94,15.23,
8034,"Pescado fresco, caballa",0,205,13.89,18.6,
8035,"Pescado fresco, tilapia",0,96,1.7,20.08,
8036,"Pescado fresco, bagre",0,103,1.93,15.91,
8037,"Pescado fresco, bonito",0,162,1.32,23.3,
8038,"Pescado fresco, boqueron crudo",0,114,2.16,17.7,
8039,"Pescado fresco, boquilla",0,147,0.22,33.2,
8040,"Pescado fresco, cabrilla",0,81,0.1,20.1,
8041,"Pescado fresco, carpa",0,122,1.02,19.6,
8042,"Pescado fresco, cazon",0,106,0.17,21.15,
8043,"Pescado fresco, charales",3.4,282,6.9,51.6,
8044,"Pescado fresco, cherna",0,90,2.98,15.1,
8045,"Pescado fresco, filete (todos los tipos)",0,97.46,0.78,19.62,
8046,"Pescado fresco, guachinango",0,91,0.63,19.2,
8047,"Pescado fresco, gurrubata",0,87,1.75,17.83,
8048,"Pescado fresco, isabelita",0,83,0.2,20.3,
8049,"Pescado fresco, jorobado",0,145,1.36,19.9,
8050,"Pescado fresco, lenguado",0,76,1,16.7,
8051,"Pescado fresco, lisa",0,112,9.36,19.6,
8052,"Pescado fresco, mero",0,87,2.98,15.1,
8053,"Pescado fresco, mojarra",0,91,2.7,16.8,
8054,"Pescado fresco, pampano",0,194,4,15,
8055,"Pescado fresco, pargo",0,103,2.59,21.1,
8056,"Pescado fresco, robalo",0,89,1,20,
8057,"Pescado fresco, sargo",0,88,1.59,18.47,
8058,"Pescado fresco, sierra",0,203,2.75,19.4,
8059,"Pescado fresco, trucha",0,163,1.67,18.3,
8060,"Pescado seco, promedio",1.25,304,3.13,65.56,
8061,"Pescado seco, bacalao",0,290,2.37,62.82,
8062,"Pescado seco, charales",2.5,318,3.9,68.3,
8063,Pulpo crudo,0,59,0.32,12.6,
8064,Salmon cocido,0,156,5.57,26.48,
8065,Salmon en aceite (industrializado),0,302,23.9,21.7,
8066,Salmon fresco,0,131,4.69,22.25,
8067,Sardinas en aceite (industrializado),0.6,290,23.6,18.8,
8068,Sardinas en tomate (industrializado),1.7,121.29,15.4,12.23,
8069,Surimi,6.85,99,0.9,15.18,
8070,"Tortuga, carne fresca",0,89,0.5,19.8,
9000,Bolonia de pavo (embutido),4.68,209,16.05,11.42,
9001,Chorizo de cerdo,1.86,455,38.27,24.1,
9002,Chorizo de pavo,4.06,256.46,20.31,14.42,
9003,Chorizo y longaniza promedio,4.16,263.64,19.97,16.1,
9004,"Embutido promedio (salchicha, jamon y mortadela, de cerdo y res)",4.52,179.23,12.1,14.78,
9005,Jamon de cerdo,0.6,298,26,15.4,
9006,Jamon de pavo,0.4,123,5.1,18.9,
9007,"Jamon endiablado, industrializado",6,250,20,12,
9008,"Jamon pavo y cerdo, promedio",0.5,210.5,15.55,17.15,
9009,Jamon serrano,0.82,264.42,11.07,29.95,
9010,Longaniza de cerdo,1.02,413,40.29,11.69,
9011,Longaniza de pollo,2.52,156.55,11.1,11.42,
9012,Moronga,1.28,176,12.9,13.8,
9013,Mortadela,3.1,307,25.4,16.4,
9014,Pastel de pavo,4.68,209,16.05,11.42,
9015,"Pate (higado no especificado), industrializado",1.5,320,28,14.2,
9016,Pechuga de pavo ahumada embutido,4.65,158,8.75,15.05,
9017,Pechuga de pavo embutido,0.47,155,8.08,18.79,
9018,Pepperoni,10.3,339.03,24.94,19.09,
9019,Queso de puerco,0,157,10.9,13.83,
9020,Salami (cerdo y res),0.71,321.43,24.29,25,
9021,Salchicha de cerdo,0.28,269,23.68,15.27,
9022,Salchicha de pavo,9.72,165.09,9.99,9.74,
9023,Salchicha de pavo y puerco,3.63,342,30.64,12.05,
9024,Salchicha de res,4.61,327,28.22,12.9,
9025,Tocino de puerco,0,532,57.5,3.7,
10000,Alimento liquido de almendras,2.5,21.45,1.07,0.43,
10001,"Bebidas de soya (tipo ades-almendra), sin azucar anadido, industrializada 946ml",75,35.5,2.25,3.1,
10002,"Bebidas de soya (tipo ades-con jugo de fruta, varios sabores), endulzada, industrializada 946ml",4.3,22.9,0.4,0.6,
10003,"Bebidas de soya (tipo ades de coco), endulzada, industrializada 946ml",3.82,48.25,2.24,3.24,
10004,Clara de huevo,0.73,52,0.17,10.9,
10005,Club chambursy light yogurt de fresa,10.4,55,0.9,1.4,
10006,Crema acida de leche de vaca (tipo alpura y lala),2.97,326.58,33.48,3.25,
10007,"Crema de leche de vaca, reducida en grasa o light",5.86,169.54,14.82,3.52,
10008,"Crema de leche, en polvo",50,574.73,41.25,0.87,
10009,Crema dulce de leche de vaca (tipo mediacrema),3.85,219.47,21.77,2.2,
10010,Crema promedio,4.19,206.84,19.97,2.59,
10011,Danonino,12.94,203.98,2.35,3.26,
10012,"Danonino o similar, danonino bebible 170g",14.11,72.11,1.44,0.67,
10013,Fermentado lacteo tipo actimel y svelty gastroprotect,10.25,65.79,1.4,3.07,
10014,"Formula lactea light, fluida",5.52,23.88,1,2.2,
10015,Huevo de codorniz,0.41,158,11.09,13.05,
10016,Huevo de codorniz,0.41,158.44,11.09,13.05,
10017,Huevo de gallina (entero),0.72,143,9.51,12.56,
10018,Huevo de gansa,1.35,185,13.27,13.87,
10019,Huevo de iguana,4.3,218,15.2,14.9,
10020,Huevo de pata,1.4,189,14.05,13,
10021,Huevo de pava,1.15,171,11.95,13.39,
10022,Huevo de tortuga,0.9,115,6.3,12.6,
10023,Huevo deshidratado,4.03,590,41.86,46.13,
10024,Huevo duro,1.12,155,10.61,12.58,
10025,"Huevo entero cocinado, frito",0.83,196,14.84,13.61,
10026,"Huevo, yema",3.59,322,26.54,15.86,
10027,Jocoque,5.83,172.9,11.66,11.16,
10028,"Leche con azucar (u otro endulzante con calorias), preparacion estandarizada",14.57,93.7,2.84,2.78,
10029,"Leche con cafe o chocolate, industrializada",8.2,63.64,2.07,2.98,
10030,"Leche con chocolate, preparacion estandarizada",12.63,90.08,3.05,3.1,
10031,"Leche con fibra (tipo svelty actifibra), en polvo",50,343,9,15.5,
10032,Leche de alpiste,40,240,4,8,
10033,"Leche de burra, fluida",6.1,54,2.4,2,
10034,Leche de coco,3,27.8,1.75,0.1,
10035,"Leche de soya, fluida",3.61,44,1.94,3.08,
10036,"Leche descremada, en polvo",60,333.5,1.5,20,
10037,"Leche descremada, en polvo con vit. A",51.9,359,0.8,36.1,
10038,"Leche descremada, evaporada",9,93,3.7,5.8,
10039,Leche deslactosada en polvo,51.16,428.33,14.33,23.83,
10040,"Leche deslactosada entera, fluida",4.5,57,3,3,
10041,"Leche deslactosada light, fluida",4.45,34.05,0.48,2.96,
10042,"Leche entera de cabra, fluida",4.4,69,4.1,3.6,
10043,Leche entera en polvo con chocolate,17.54,108.73,2.97,2.95,
10044,"Leche entera hervida, fluida",5.2,69,3.8,3.4,
10045,"Leche entera pasteurizada o cruda, fluida",4.9,60.49,3.16,3.1,
10046,"Leche entera, en polvo",39,493.33,26,26,
10047,"Leche entera, evaporada",10.9,109.6,4,7.5,
10048,"Leche liconsa fortificada tenutre, en polvo",39,494,26,26,
10049,"Leche liconsafortificada tenutre, fluida",47,421,13,29,
10050,Leche liconsa promedio,4.75,49.04,2.36,3.05,
10051,"Leche liconsa reducida en grasa, fluida",4.8,35.6,0.48,3,
10052,Leche light (promedio),5.76,40.67,0.65,3.02,
10053,"Leche light, evaporada (carnation light)",11.41,113.25,4.6,6.42,
10054,"Leche light, fluida",4.89,35.56,0.42,3.03,
10055,Leche materna,7.18,72.8,4.56,1.07,
10056,Leche nido kinder,60,444.44,16,15,
10057,"Leche nursoy (de soya), en polvo",51.28,507.69,27.69,13.84,
10058,"Leche saborizada (chocolate, fresa, vainilla), fluida",12.88,76.54,1.82,2.14,
10059,Leche saborizada alpura vaquitas 250ml,7.17,54.56,1.54,2.95,
10060,Leche hershey's cookies 'n' creme 236 ml,9.66,58.78,1.02,2.71,
10061,Leche saborizada santa clara todos sabores- envase de plastico 240ml,11.46,73.27,1.74,2.95,
10062,Leche saborizada santa clara todos sabores-tetrapack 240ml,11.74,74.3,1.75,2.91,
10063,"Leche semidescremada, fluida",4.75,47.5,1.62,3.04,
10064,"Leche sin colesterol, fluida",4.79,50.83,2.12,3.12,
10065,"Leche svelty, hidratada (fluida)",8.8,47.8,0.2,2.7,
10066,"Leche svelty, polvo",55.94,404.16,11.55,19.05,
10067,"Leche, alpura",4.79,62.19,3.42,3.13,
10068,"Leche, alpura deslactosada",4.65,46.48,1.74,3.03,
10069,"Leche, alpura light",5.04,42.19,1,3.25,
10070,"Leche, fresca de vaca",4.65,60.62,3.31,3.03,
10071,"Leche, lala",4.8,60.9,3.24,3.12,
10072,"Leche, lala extra calcio deslactosada",5.47,50.05,1.55,3.53,
10073,"Leche, lala light deslactosada",4.8,36,0.48,3.21,
10074,"Leche, nutrileche",5.35,56.14,2.91,2.13,
10075,"Leche, santa clara",5.6,61.4,3,3,
10076,Media crema,4.3,131,11.5,3.13,
10077,Nata de leche,2.84,340,36.08,2.84,
10078,Queso (promedio),3.67,307.12,23.66,19.84,
10079,Queso aã£Â‘ejo tipo cotija,4.63,374,29.34,25.07,
10080,Queso asadero,2.87,356,23,24,
10081,Queso blue cheese,2.34,353,28.74,21.4,
10082,Queso brie,0.45,334,27.68,20.75,
10083,Queso brie,0.45,334,27.68,20.75,
10084,Queso camembert,5.39,301.46,23.36,17.6,
10085,Queso cheddar,1.85,393.24,32.31,23.71,
10086,Queso cheddar bajo en grasa,1.91,173,7,24.35,
10087,Queso cheddar bajo en sodio,1.91,398,32.62,24.35,
10088,Queso chihuahua,2.48,337.61,27.33,20.41,
10089,Queso cottage,2.63,89.89,3.63,11.22,
10090,Queso cottage bajo en grasa,4.2,76,1.2,12.1,
10091,Queso crema,4.75,296.83,29.25,6.37,
10092,"Queso crema o americano (amarillo), light",7.66,193.33,12.99,11.33,
10093,Queso feta,3.88,265,21.49,14.21,
10094,Queso fresco de cabra,6.31,292.43,20.7,15.43,
10095,Queso gouda,1.12,361.52,29.44,21.89,
10096,Queso gruyere,0.36,413,32.34,29.81,
10097,Queso holandes,8.1,400,26,35.5,
10098,Queso manchego,0.86,332.44,27,21.5,
10099,Queso mozzarella,3.32,293.22,21.2,22.33,
10100,Queso oaxaca,3.41,280.11,20.75,20.79,
10101,Queso oaxaca light,2,217.5,13.5,22,
10102,"Queso panela o fresco, de vaca",5.36,320.2,22.49,19.51,
10103,Queso parmesano (duro),3.35,392.85,27.34,33.07,
10104,Queso parmesano rallado,13.91,420,27.84,28.42,
10105,Queso pasteurizado americano (fortificado con vitamina d),1.6,376,31.2,22.2,
10106,Queso pasteurizado suizo,2.1,334,25.01,24.73,
10107,Queso philadelphia,4.2,300,29.2,1.5,
10108,Queso pimiento,1.73,375,31.2,22.13,
10109,Queso provolone,2.14,351,26.62,25.58,
10110,Queso ricotta,7.27,150,10.18,7.54,
10111,Queso ricotta bajo engrasa,5.14,138,7.91,11.39,
10112,Queso suizo,3.4,374,27.4,28.4,
10113,Queso tipo panela semiblando oreado,2.5,278,18,26.5,
10114,Queso tipo roquefort,1,366.5,31.3,20.25,
10115,Requeson (promedio),10,161,8,12.3,
10116,Soful para beber (todos sabores),7.66,45.33,0.38,2.86,
10117,"Soful, tipo yogurt (todos sabores)",7.66,45.33,0.38,2.86,
10118,Yakult,15.87,68.75,0.05,1.25,
10119,Yakult 40 lt light (sin azucar),10.5,37.5,0.05,1.25,
10120,"Yogur de vaso bajo en grasa o light natural o con fruta, alpura yogur natural sin azucar 150g",5.5,73,4,3.8,
10121,"Yogur de vaso bajo en grasa o light natural o con fruta, lala yogur natural light 220g",7.88,46.4,0,3.68,
10122,"Yogur de vaso bajo en grasa o light natural o con fruta, vitalinea griego natural 125g",4.32,61.36,1.52,7.6,
10123,"Yogur de vaso bajo en grasa o light natural o con fruta, vitalinea griego todos los sabores 125g",7.65,69.39,1.33,6.69,
10124,"Yogur de vaso bajo en grasa o light natural o con fruta, vitalinea liquído natural 900g",7.12,56.8,1.44,3.84,
10125,"Yogur de vaso bajo en grasa o light natural o con fruta, vitalinea liquído todos los sabores 900g",7.04,53.92,2.19,3.55,
10126,"Yogur de vaso con probioticos, activia (ciruela pasa 900 g)",13.6,87,1.7,2.5,
10127,"Yogur de vaso con probioticos, activia (fresa 900 g)",12.7,84,2.6,2.4,
10128,"Yogur de vaso con probioticos, activia (natural 900 g)",10.6,84,3.12,3.28,
10129,"Yogur de vaso entero con frutas, alpura (con frutas, 145g)",16.99,102.92,2.67,2.83,
10130,"Yogur de vaso entero con frutas, lala (cereal, 1kg)",13,89,2,3.7,
10131,"Yogur de vaso entero con frutas, lala (cereales, 205g)",15.04,96.8,2.48,3.52,
10132,"Yogur de vaso entero con frutas, lala (cremoso, fresa, 125g)",15.68,691.2,2.32,3.12,
10133,"Yogur de vaso entero con frutas, santa clara (mora azul - 125g)",16.4,93.28,1.6,3.32,
10134,"Yogur de vaso entero con frutas, natural",5,55,0.41,4.5,
10135,"Yogur de vaso entero con frutas, svelty todos los sabores",8.3,55,0.37,4.5,
10136,"Yogur de vaso entero natural, lala (deslactosado, 900 g)",11.91,86.96,3.04,3.48,
10137,"Yogur para beber bajo en grasa o light natural o con fruta, svelty 0% grasa, todos los sabores 225g",4.44,37.33,1.02,2.53,
10138,"Yogur para beber bajo en grasa o light natural o con fruta, svelty bebible figura o% 225g",4.53,37.33,1.02,2.53,
10139,"Yogur para beber bajo en grasa o light natural o con fruta, vitalnea todos los sabores 217g",5.71,41.34,0.97,2.44,
10140,"Yogur para beber con  probioticos, actimel fresa 0% (100g)",4,34,0.4,2.9,
10141,"Yogur para beber con  probioticos, actimel multi frutas (100g)",12.7,79,1.5,2.9,
10142,"Yogur para beber con  probioticos, actimel natural (100g)",10.8,73,1.6,3,
10143,"Yogur para beber con  probioticos, actimel natural 0% (100g)",3.3,28,0.1,2.8,
10144,"Yogur para beber con  probioticos, actimel todos sabores (100g)",8.74,60.4,1.28,2.88,
10145,"Yogur para beber con  probioticos, activia bebible (natural 225g)",12,70.4,1.6,2.5,
10146,"Yogur para beber con probioticos, activia bebible (semillas selectas, todos sabores 225g)",13.59,78.29,1.59,2.41,
10147,"Yogur para beber con probioticos, activia bebible (sin azucar sabor ciruela pasa 225g)",5.2,44.3,1.5,2.6,
10148,"Yogur para beber con probioticos, activia bebible (todos los sabores 225g)",14.7,81.8,1.5,2.4,
10149,"Yogur para beber con probioticos, benegastro (natural 240g)",15.04,80.17,1.33,2,
10150,"Yogur para beber con probioticos, bio4 (fresa, 120g)",13.17,379.17,1.33,2.75,
10151,"Yogur para beber con probioticos, bio4 (natural, 110g)",13.17,75.83,1.33,2.75,
10152,"Yogur para beber con probioticos, bio4 balance (todos los sabores 250g)",14.4,80.6,1.46,2.44,
10153,"Yogur para beber con probioticos, gastro protect (natural, 228g)",10.26,65.79,1.4,3.07,
10154,"Yogur para beber con probioticos, svelty gastro protect (natural, 221g)",10,67.9,1,3,
10155,"Yogur para beber entero con fruta, alpura bebible (con frutas-durazno, 250g)",13.44,78.67,1.6,2.44,
10156,"Yogur para beber entero con fruta, danup q-kis cremoso 220g",12.6,78.9,1.3,1.7,
10157,"Yogur para beber entero con fruta, oikos estilo griego bebible 225g",13.02,80.75,1.82,3.07,
10158,"Yogur para beber entero con fruta, yoplait bebible entero con frutas 242g",12.98,72.93,1.61,1.61,
10159,Yogurt de frutas (todos los sabores),14.9,91.5,2.17,3.07,
10160,Yogurt de soya (todos sabores),6.89,40.46,0.58,1.4,
10161,Yogurt light (todos sabores),9.31,60.48,0.84,3.9,
10162,Yogurt natural (leche entera),11.86,82.8,2.63,3.44,
10163,Yogurt natural (leche semidescremada),7.24,66.18,1.39,3.77,
10164,Yogurt para beber (todos sabores),12.67,73.7,1.69,1.96,
10165,Yogurt para beber light (todos sabores),8.52,46.25,0.13,2.79,
11000,Acociles,0,107,1.3,21,
11001,Caracol de rio,2,90,1.4,16.1,
11002,Chapulines crudos,,412,4.71,77.25,
11003,Gusano ahuahutle (huevecillos),,286,3.48,63.8,
11004,Gusano de maguey,0,190,13.7,16.7,
11005,Jumiles,0,437,34.2,32.2,
11006,Orugas,0,54,1.2,10.7,
12000,Alegria natural,65.25,371,7.02,13.56,
12001,Amaranto tostado,61.23,376,7.2,16.45,
12002,Arroz integral,76.17,359,2.68,7.5,
12003,Arroz integral cocido,25.58,123,0.97,2.74,
12004,Arroz precocido,80.89,374,1.03,7.51,
12005,Arroz promedio,79,363.29,1.46,7.38,
12006,Arroz pulido (crudo),79.95,365,0.66,7.13,
12007,Avena (hojuelas),64.94,373,6.9,12.76,
12008,Camote cocido sin piel,17.72,76,0.14,1.37,
12009,Cebada,73.48,354,2.3,12.48,
12010,Cebada (perla),75.5,352,1.16,9.91,
12011,Centeno (grano),69.76,351,2.5,12.3,
12012,Elote (promedio),22.06,97,1.24,3.26,
12013,Elote amarillo,18.7,86,1.35,3.27,
12014,Elote blanco,19.02,86,1.18,3.22,
12015,Elote blanco cocido con sal,21.71,97,1.41,3.34,
12016,Elote blanco cocido sin sal,21.71,97,1.41,3.34,
12017,"Elote en grano, industrializado",13.23,65.84,0.78,2.37,
12018,"Espagueti (seco), no preparado",78.2,358,1.2,8.5,
12019,Fecula de maiz,87.78,355.56,0,0,
12020,Germen de trigo (crudo),46.7,367,9.72,23.15,
12021,Granos de elote natural,74.26,365,4.74,9.42,
12022,Harina 74% de extraccion (1a.),77.8,354,1.1,8.2,
12023,Harina 80% de extraccion (2a.),76,359,2,9.3,
12024,Harina de arroz,81.5,365.23,1.09,7.5,
12025,Harina de maiz nixtamalizada (maseca),55.9,296.3,3.6,6.8,
12026,Harina de maiz nixtamalizada (minsa),77,376,4,8,
12027,Harina de maiz para atole,78.8,394,5.1,8.2,
12028,Harina de maiz para tamales,78.45,387,4.2,8.8,
12029,Harina de trigo refinada,71,337,1,11,
12030,Harina integral de centeno,69.74,355,2.69,13.03,
12031,Harina nixtamalizada (maseca),68,345,4.5,8,
12032,Harina para hot cakes,55.2,285.7,4,8.4,
12033,Harina para reposteria,83.5,378,1.2,8.2,
12034,Maiz amarillo,74.26,365,4.74,9.42,
12035,Maiz blanco,74.26,365,4.74,9.42,
12036,Maiz cacahuazintle,70.49,371,4.7,11.7,
12037,Maiz inflado azucarado,79.1,431,12.8,3.8,
12038,Maiz negro o azul,70.93,374,5.44,10.4,
12039,Maiz palomero,71.1,375,4.6,12.2,
12040,Maiz precocido (para pozole),24.94,136.69,2.05,2.69,
12041,"Maizena sin sabor, en polvo",53.9,244.98,0.16,0.16,
12042,Masa con cacao,47.55,206.5,10.16,14.77,
12043,Masa tratada con cal de maiz amarillo,31.8,161,2.2,3.5,
12044,Masa tratada con cal de maiz blanco,31.8,158,1.9,3.5,
12045,Masa yucatan  (nixtamal),36.4,171,1.2,3.6,
12046,Obleas,55,364.2,12.5,8.5,
12047,Pan arabe (pita) blando,61.53,289.23,0.61,9.23,
12048,"Pan integral (bolillo, telera)",50,260,4.17,12.5,
12049,Papa cocida con sal,20.01,86,0.1,1.86,
12050,Papa cocida sin sal,20.13,87,0.1,1.87,
12051,Pasta cocida con sal,30.59,157,0.93,5.8,
12052,Pasta cocida sin sal,30.86,158,0.93,5.8,
12053,Pasta enriquecida con huevo,74.4,373,4.1,9.7,
12054,Pasta hojaldre (cruda),45.1,551,38.1,7.3,
12055,Pasta para sopa enriquecida con espinacas,78.5,362,1.6,8.4,
12056,Pasta sin enriquecer (promedio),74.67,371,1.51,13.04,
12057,Pinole sin azucar,76.85,361,3.86,6.93,
12058,Salvado de trigo,64.51,216,4.25,15.55,
12059,Tortilla (promedio),46.42,239.65,3.69,5.82,
12060,Tortilla de harina maseca o minsa,76.71,362.33,3.88,7.76,
12061,Tortilla de linaza o nopal,45.58,193.93,0.54,4.32,
12062,Tortilla nixtamalizada (promedio),39.72,199,2.67,5.1,
12063,"Tortilla, de harina de maiz maseca o minsa (fortificada)",49.27,297,7.58,8.01,
12064,"Tortilla, de harina de maiz minsa (fortificada), preparacion estandarizada",39.88,185.81,2.07,4.14,
12065,"Tortilla, de harina de trigo (fortificada)",44.08,298.47,10.83,5.4,
12066,"Tortilla, de maiz industrializada (promedio), (tipo milpa real)",44.08,214.07,1.93,5.27,
12067,"Tortilla, de maiz y soya",46.6,222,2.5,5.7,
12068,"Tortilla, de maiz y trigo",40.6,193,1.5,4.3,
12069,"Tortilla, de masa de maiz amarillo (no fortificado)",47.47,228.6485,3.02,5.5,
12070,"Tortilla, de masa de maiz azul o negro (no fortificado)",56.42,265.597,2.93,6.53,
12071,"Tortilla, de masa de maiz blanco (no fortificado)",44.9,199.815,1,5.4,
12072,"Tostada horneada (sin grasa, sin otros ingredientes), industrializada",76.96,365.51,2.14,8.37,
12073,"Tostada o tortilla frita, de maiz industrializada (tipo milpa real)",66.37,455.51,17.45,8.28,
12074,Trigo entero,71.13,339,2.47,13.68,
12095,"Tortilla, de harina de maiz maseca (fortificada), preparacion estandarizada",28.9531,140.3551,1.8646,3.52202,
13000,Alegria con dulce,56.57,358.93,9,11.13,
13001,Arroz inflado,87.78,383,0.9,7.01,
13002,Arroz inflado con cocoa,86.66,399.58,3.66,5,
13003,Barra de arroz inflado rice krispies kellogs,80.5,417,9,3.4,
13004,Barra de avena pasas y coco,66.7,464,17.6,9.8,
13005,Barra de avena quaker todos los sabores,75.47,389,6.67,6.67,
13006,Barra de granola baja en grasas con almendras,78,390,7.4,8,
13007,Barra de granola dura con almendras,62,495,25.5,7.7,
13008,Barra de granola dura con cacahuate,62.3,483,23.8,9.8,
13009,Barra de granola dura con chispas de chocolate,72.1,438,16.3,7.3,
13010,Barra de granola dura sencilla,64.4,471,19.8,10.1,
13011,Barra de granola nature valley chewy trail mix,72.27,415,11.43,5.71,
13012,Barra de granola nature valley nueces y cacahuates,61.14,487,22.86,9.14,
13013,Barra de granola quaker chewy,79.17,408,8.33,4.17,
13014,Barra de granola rellena de frutas,77.6,342,0.9,5.9,
13015,Barra de granola suave con almendras,60.13,455,20,8.6,
13016,Barra de granola suave con chispas de chocolate,70.2,418,16.57,5.65,
13017,Barra de granola suave con chocolate y malvaviscos,70.8,427,15.5,6.1,
13018,Barra de granola suave con pasas,66.4,448,17.8,7.6,
13019,Barra de granola suave sencilla,67.3,443,17.2,7.4,
13020,Barra de granola varios sabores,66.27,451,17.5,7.17,
13021,Barra nutri grain frutos rojos,66.72,403,10.93,9.38,
13022,"Barras de cereal rellenas (tipo nutri-grain, bran fruit)",63.71,379.31,10.55,7.02,
13023,"Barras de cereal, no rellenas (tipo multigrano y all-bran, special k)",60.08,412.93,16.82,6.61,
13024,Cereal adicionado chocolate  (promedio),82.47,381.71,3.93,5.37,
13025,Cereal alto en fibra promedio,76.24,307.1,2.62,10.22,
13026,"Cereal basico promedio (corn flakes, arroz inflado, avena)",74.16,342.36,1.78,7.33,
13027,Cereal cheerios,73.2,372,6.6,12.4,
13028,Cereal cheerios multigrano,82.76,379,3.45,6.9,
13029,Cereal con germen de trigo,49.6,382,10.7,29.1,
13030,Cereal cookie crisp,84.38,375,4.69,6.25,
13031,Cereal de caja (promedio),64.48,375.15,8.79,10.29,
13032,Cereal multiingrediente (promedio),79.3,384.69,4.55,6.47,
13033,Cereal quaker crunchy bran,83.68,331,4.06,6.37,
13034,Cereal saborizados (promedio),84.3,384.5,3.91,4.48,
13035,"Cereal, all bran (kellogg's)",74.24,259,4.9,13.14,
13036,"Cereal, all bran extra fibra (kellogg's)",77,192,3.5,11.3,
13037,"Cereal, all bran flakes cosecha frutal (kellogg's)",65,300,1.25,10,
13038,"Cereal, all bran flakes sabor chocolate (kellogg's)",65,380,6,13,
13039,"Cereal, all bran flakes yogufibras con lactobacilos (kellogg's)",65,350,5,10,
13040,"Cereal, aplee oh's  (quaker)",91.48,429.14,2.96,3.7,
13041,"Cereal, apple jacks",88.2,375,3.4,5.1,
13042,"Cereal, avena en hojuelas precocidas",69.06,372.23,9.12,10.59,
13043,"Cereal, azucaradas (maizoro)",84.33,366.67,1,5.33,
13044,"Cereal, basic 4",80,381.81,3.63,7.27,
13045,"Cereal, bran flakes (kellogg's)",65,322.5,2.5,10,
13046,"Cereal, bran flakes (todas marcas excepto kellogg's)",76.66,443.33,9.99,11.6,
13047,"Cereal, capitan crunch (quaker)",85.51,398,5.12,4.39,
13048,"Cereal, cheerios de almendra (nestle)",79.69,376,5,8.85,
13049,"Cereal, cheerios frosted",79.8,376,4.69,9,
13050,"Cereal, cheerios manzana con canela (nestle)",78.9,380,4.5,5.9,
13051,"Cereal, chocapic (nestle)",84.5,383,4.69,5.4,
13052,"Cereal, choco flakes (maizoro)",85.1,387,3.5,5.1,
13053,"Cereal, choco krispis  (kellogg's)",83.33,376.66,1.66,1.66,
13054,"Cereal, choco krispis (kellogg's)",83.33,366.67,1.67,6.67,
13055,"Cereal, choco krispis max (kellogg's)",83.32,376.66,1.66,6.66,
13056,"Cereal, chocorroz (maizoro)",87.9,389,2.7,4.6,
13057,"Cereal, chocozucaritas  (kellogg's)",85.71,371.43,2.86,2.86,
13058,"Cereal, chocozucaritas con malvaviscos (kellogg's)",86.66,400,3.33,3.33,
13059,"Cereal, cini minis (nestle)",75,410,10,5,
13060,"Cereal, cocoa pebbles",84,390.67,4,4.67,
13061,"Cereal, corn flakes  (kellogg's)",83.33,360,0,6.66,
13062,"Cereal, corn flakes (bajo en sodio)",88.8,399,0.3,7.7,
13063,"Cereal, corn flakes (maizoro)",99.66,503.33,2,2.13,
13064,"Cereal, corn flakes (nestle)",83.33,360,0,6.67,
13065,"Cereal, corn flakes sin enriquecer (otro cereal de caja)",83.33,366.66,0.66,6.66,
13066,"Cereal, corn pops (kellogg's)",90,373.33,0,3.33,
13067,"Cereal, cripix (kellogg's)",87.19,378,0.8,6.59,
13068,"Cereal, crunchis (maizoro)",76.66,356.66,3.66,4.33,
13069,"Cereal, crusli (kellogg's)",65,450,17.5,7.5,
13070,"Cereal, cuadritos avena (quaker)",69.6,368,4.9,11.4,
13071,"Cereal, extra (kellog's, todos sabores)",81.11,387.77,4.99,6.66,
13072,"Cereal, extra avena sabor fresa (kellogg's)",80,400,5,6.66,
13073,"Cereal, extra sabor chocolate (kellogg's)",76.67,410,8.33,6.67,
13074,"Cereal, fibra max (nestle)",84.3,207,2.29,6.59,
13075,"Cereal, fibra uno (maizoro)",69.2,345,1.3,14.1,
13076,"Cereal, fitness (nestle, todos sabores)",72.29,352.22,3.5,8.26,
13077,"Cereal, froot loops (kellogg's)",83.33,390,3.33,6.6,
13078,"Cereal, froot loops pops (frutibolitas) (kellogg's)",83.33,400,3.33,6.67,
13079,"Cereal, frosted mini wheats",83.4,350,1.6,9.2,
